Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s)
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 一下 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 查询","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改成 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 试用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 尝试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查询 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 找去","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 换 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 找 一 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 试 一 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 搜到","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 尝试 用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 看 下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 搜下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 查询","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 搜查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","在 <searchengines> 上 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 找 一 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查 查 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 找 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换个 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 一 换 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 一下 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 找到","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜下 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 试 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜 一 搜 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","去 找 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 改 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 一 试 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","进 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","进 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 去 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","尝试 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改成 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 搜查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","<searchengines> 用 这个","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 下 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查 一 查 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 试用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","去 找 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 下 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 试 一 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 一改 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜搜 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 看 一 看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜下 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","<searchengines> 上 的 结果","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 看 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","寻找 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 一 找 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 一 看 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查找 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 查找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 看 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试下 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查询 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 找 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 试 一 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 一 看 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","寻找 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 一 看 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换个 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜 一 搜 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","尝试 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 试下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 试用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 试 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 一下 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 看 看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 看 下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 找 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 一下 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 寻找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜寻 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜 一 搜 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 试 一 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 查询","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 看 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 查 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 一改 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 查 一 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜寻 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 看 看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 尝试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 一下 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","去 找 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 查找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 去 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","<searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","在 <searchengines> 上 去 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 寻找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查询 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 换 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试用 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试用 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜搜 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 查 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 想 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 试 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 试下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","进 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找去 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 搜查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","想 查 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜查 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 试下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","想 查 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 试 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","使用 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","使用 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 查看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","尝试 用 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 改 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 看 一 看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 一 换 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 想 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 改 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 一下 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 找 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 搜寻","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找到 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 查看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","尝试 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","寻找 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 查询","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 看 下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查看 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 查 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 搜寻","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 找到","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 查 一 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 搜下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 去 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","<searchengines> 的 结果","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 找 一 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 找 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查 查 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 看 一下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 一 试 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜到 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查 一 查 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","在 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","<searchengines> 换 这个","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","在 <searchengines> 去 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 找 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 查 一 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 查 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜下 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 找去","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试用 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 查看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","改 一改 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜到 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 去 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 搜搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试下 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 搜查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 看 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","尝试 用 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 一 找 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 找到","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换个 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 搜搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 搜 一 搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 搜下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 试下","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","看 下 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 找 找","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 想 查","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 尝试 用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 找去","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 一 试 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查找 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","查看 <searchengines>","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 搜 一 搜","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 尝试 用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜到 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","试 试 <searchengines> 搜到","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 试用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","尝试 用 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜搜 <searchengines> 搜索","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","找去 <searchengines> 试 试","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","用 一 用 <searchengines> 尝试 用","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","搜索 <searchengines> 看 看","","1",""
"WebSearch","1.0","Unknown","Unknown",True,"Other Search Options","Web Site Option","","换成 <searchengines> 找到","","1",""
