Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s)
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <lastname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <common_names> 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <firstname_phonetic> 电话号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <fullname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <common_names> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <contacts> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","给 <common_names> 拨 打电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <fullname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <nickname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <fullname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <contacts> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <fullname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <common_names> 的 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <fullname_phonetic> 的 电话号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <fullname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <firstname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨 打电话 <lastname_phonetic>","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <fullname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <firstname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <common_names> 电话号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <nickname_phonetic> 的 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <common_names> 的 电话号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <lastname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <nickname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <common_names> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <contacts> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <fullname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <lastname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <common_names> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <fullname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <firstname_phonetic> 的 电话号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <firstname_phonetic> 的 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <contacts> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","给 <fullname_phonetic> 拨 打电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <contacts> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <firstname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <nickname_phonetic> 的 电话号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <nickname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <firstname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","给 <nickname_phonetic> 拨 打电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <nickname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <firstname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨 打电话 <contacts>","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <contacts> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <contacts> 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <common_names> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <lastname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接通 <lastname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <nickname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <fullname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","接 <firstname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨 打电话 <fullname_phonetic>","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","呼叫 <lastname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <nickname_phonetic> 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","拨打 <fullname_phonetic> 号码","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","致电 <lastname_phonetic> 的 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name","","打 <firstname_phonetic> 电话","","2",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <firstname_phonetic> 的 <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <firstname_phonetic> <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <fullname_phonetic> <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <nickname_phonetic> 的 <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <common_names> <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <fullname_phonetic> 的 <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <lastname_phonetic> <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <lastname_phonetic> 的 <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <nickname_phonetic> <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <common_names> 的 <phonetypes> 电话","","0",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> 的 <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <nickname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","拨打 <nickname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <nickname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<fullname_phonetic> <phonetypes>","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<nickname_phonetic> <phonetypes>","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <fullname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<firstname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","给 <nickname_phonetic> 的 <phonetypes> 电话 打电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<lastname_phonetic> 的 <phonetypes>","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <firstname_phonetic> <phonetypes> 电话号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <common_names> 的 <phonetypes> 电话号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <fullname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<nickname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","给 <firstname_phonetic> 的 <phonetypes> 电话 打电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","给 <fullname_phonetic> <phonetypes> 电话 打电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <firstname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","拨打 <common_names> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <nickname_phonetic> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<fullname_phonetic> <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<nickname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","给 <common_names> <phonetypes> 电话 打电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<lastname_phonetic> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<fullname_phonetic> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<lastname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<fullname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <common_names> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <fullname_phonetic> 的 <phonetypes> 电话号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","拨打 <fullname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<firstname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<firstname_phonetic> 的 <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <fullname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<nickname_phonetic> 的 <phonetypes>","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<firstname_phonetic> <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <lastname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","给 <nickname_phonetic> <phonetypes> 电话 打电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <firstname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <lastname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <common_names> <phonetypes> 电话号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <common_names> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<lastname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","给 <lastname_phonetic> 的 <phonetypes> 电话 打电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<nickname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> <phonetypes>","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<fullname_phonetic> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","打电话 <common_names> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <firstname_phonetic> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","拨打 <lastname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <fullname_phonetic> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <nickname_phonetic> 的 <phonetypes> 电话号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<nickname_phonetic> <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","拨打 <firstname_phonetic> 的 <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> <phonetypes> 电话","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <lastname_phonetic> <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<firstname_phonetic> <phonetypes>","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <nickname_phonetic> 的 <phonetypes> 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","呼叫 <fullname_phonetic> <phonetypes> 电话号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<lastname_phonetic> <phonetypes> 电话 号码","","1",""
"HFD","1.0","Unknown","Unknown",True,"HFD Home","HFD Home - Call By Name And Type","","<common_names> 的 <phonetypes> 电话","","1",""
