Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s)
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止","","1",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","请 暂时 停止","","1",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂停","","1",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止","","1",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","请 中止 会话","","1",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 暂时 停止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 暂停","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 中止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能否 暂时 停止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 暂时 停止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 暂停","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 呀","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 噢","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 暂时 停止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能否 中止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 呗","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 暂停 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 希望 暂停","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 中止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 暂时 停止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 暂时 停止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 噢","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 哟","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 哟","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能否 暂时 停止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂时 停止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 吧","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 哇","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能否 中止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 啊","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 唉","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","中止 会话 啊","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 中止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","能不能 中止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 暂停 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 唉","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 中止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 会话 啊","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 需要 暂停 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 呀","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 呗","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 要 暂停 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 要 暂停","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 哇","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 中止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 中止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂停 会话 吧","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","暂时 停止 啊","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 不 可以 暂时 停止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","可以 中止","","2",""
"System","1.0","Unknown","Unknown",True,"Drive Mode","Drive Mode - Pause","","我 想 暂时 停止 会话","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 一 页","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","接下来 一 页","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","后 一 页","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 个 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 个 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System More List Items","","下 个 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一 页","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 一 页","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一个 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 个 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一个 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 个 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","前 一个 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Previous List Items","","上 个 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 页面","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一 页面","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一个 页面","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 界面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一 界面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","尾 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一个 界面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","末 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一个 页","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 页","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","最后 一 页","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","尾 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","末 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","末 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Last List Items","","尾 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 页","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 个 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","个 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","首 个 页面","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","首 个 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","个 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","首 个 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","个 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 个 页","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System First List Items","","第一 个 界面","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开启 静音","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开启 静音 模式","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","打开 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 起来 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 想 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","运行 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","激活 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启用 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启用 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启动 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","运行 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","使用 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","开 起来 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","使用 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","启动 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","激活 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","手机 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设置 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","打开 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","调 成 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","手机 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 想 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设定 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁止 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不行 关闭 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","手机 无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 解除 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不要 关闭 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设 在 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 想 无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","调 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 取消 掉 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","改为 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设 成 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设置 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","变为 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关掉 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","手机 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 禁用 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设为 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设置 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 想 要 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","别 关闭 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设置 无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 想 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不用 关闭 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","定为 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 需要 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 希望 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","不 关闭 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","我 要 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Mute","","设定 为 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 啊","","0",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 哟","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 噢","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","别 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 吧","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","我 想 取消 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮助 取消 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 哇","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 静音 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 呗","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","别 静音 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 不 开启","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 模式","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 关闭","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 模式 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 呀","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 取消","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","关闭 静音","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 唉","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 啊","","1",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","我 希望 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮 个 忙 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 呗","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","能否 帮助 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮助 取消 无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 撤销","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 呀","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 不 开","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","禁用 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮助 取消 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 唉","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 吧","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 模式 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","别 静音 模式 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 模式 呗","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 无声 模式 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 哟","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","我 想 取消 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 关掉","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 哟","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","无声 取消","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 无声 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 呗","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 别 开启","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 解除","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","别 无声 模式 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮助 取消 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 哟","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 不 启动","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 吧","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","别 静音 唉","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 模式 哟","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 唉","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 不 使用","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 唉","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 无声 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 不行 开启","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮助 撤销 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 模式 关闭","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","别 静音 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 模式 取消","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 模式 啊","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 静音 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 呗","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不行 静音 唉","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 模式 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","解除 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 噢","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","静音 模式 不 开启","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","我 想 取消 无声 模式","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 静音 呀","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","我 想 取消 无声","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 静音 模式 呀","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","我 想 撤销 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不要 静音 噢","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不 无声 哇","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","可以 帮助 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 静音 呗","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","无声 关闭","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","可以 不 可以 帮助 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","不用 静音 哟","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","请 帮帮 取消 静音","","2",""
"System","1.0","Unknown","Unknown",True,"VoiceBox Commands","System Unmute","","禁止 静音","","2",""
